      Time     Sample #  Type  Sub Chan  Num	Aux
[01:30:24.552]   366138     N    0    0    0
[01:30:25.348]   366337     N    0    0    0
[01:30:26.152]   366538     N    0    0    0
[01:30:26.960]   366740     N    0    0    0
[01:30:27.776]   366944     N    0    0    0
[01:30:28.580]   367145     N    0    0    0
[01:30:29.364]   367341     N    0    0    0
[01:30:30.148]   367537     N    0    0    0
[01:30:30.948]   367737     N    0    0    0
[01:30:31.772]   367943     N    0    0    0
[01:30:32.592]   368148     N    0    0    0
[01:30:33.416]   368354     N    0    0    0
[01:30:34.204]   368551     N    0    0    0
[01:30:34.988]   368747     N    0    0    0
[01:30:35.780]   368945     N    0    0    0
[01:30:36.588]   369147     N    0    0    0
[01:30:37.412]   369353     N    0    0    0
[01:30:38.236]   369559     N    0    0    0
[01:30:39.040]   369760     N    0    0    0
[01:30:39.832]   369958     N    0    0    0
[01:30:40.604]   370151     N    0    0    0
[01:30:41.392]   370348     N    0    0    0
[01:30:42.180]   370545     N    0    0    0
[01:30:42.980]   370745     N    0    0    0
[01:30:43.776]   370944     N    0    0    0
[01:30:44.564]   371141     N    0    0    0
[01:30:45.332]   371333     N    0    0    0
[01:30:46.100]   371525     N    0    0    0
[01:30:46.880]   371720     N    0    0    0
[01:30:47.656]   371914     N    0    0    0
[01:30:48.440]   372110     N    0    0    0
[01:30:49.212]   372303     N    0    0    0
[01:30:49.972]   372493     N    0    0    0
[01:30:50.752]   372688     N    0    0    0
[01:30:51.544]   372886     N    0    0    0
[01:30:52.340]   373085     N    0    0    0
[01:30:53.132]   373283     N    0    0    0
[01:30:53.896]   373474     N    0    0    0
[01:30:54.652]   373663     N    0    0    0
[01:30:55.412]   373853     N    0    0    0
[01:30:56.184]   374046     N    0    0    0
[01:30:57.004]   374251     N    0    0    0
[01:30:57.800]   374450     N    0    0    0
[01:30:58.568]   374642     N    0    0    0
[01:30:59.312]   374828     N    0    0    0
[01:31:00.044]   375011     N    0    0    0
[01:31:00.808]   375202     N    0    0    0
[01:31:01.548]   375387     N    0    0    0
[01:31:02.268]   375567     N    0    0    0
[01:31:02.984]   375746     N    0    0    0
[01:31:03.720]   375930     N    0    0    0
[01:31:04.504]   376126     N    0    0    0
[01:31:05.312]   376328     N    0    0    0
[01:31:06.148]   376537     N    0    0    0
[01:31:07.000]   376750     N    0    0    0
[01:31:07.860]   376965     N    0    0    0
[01:31:08.780]   377195     N    0    0    0
[01:31:09.740]   377435     N    0    0    0
[01:31:10.696]   377674     N    0    0    0
[01:31:11.620]   377905     N    0    0    0
[01:31:12.580]   378145     N    0    0    0
[01:31:13.524]   378381     N    0    0    0
[01:31:14.440]   378610     N    0    0    0
[01:31:15.336]   378834     N    0    0    0
[01:31:16.268]   379067     N    0    0    0
[01:31:17.192]   379298     N    0    0    0
[01:31:18.112]   379528     N    0    0    0
[01:31:19.044]   379761     N    0    0    0
[01:31:19.952]   379988     N    0    0    0
[01:31:20.856]   380214     N    0    0    0
[01:31:21.800]   380450     N    0    0    0
[01:31:22.812]   380703     N    0    0    0
[01:31:23.804]   380951     N    0    0    0
[01:31:24.784]   381196     N    0    0    0
[01:31:25.744]   381436     N    0    0    0
[01:31:26.688]   381672     N    0    0    0
[01:31:27.660]   381915     N    0    0    0
[01:31:28.636]   382159     N    0    0    0
[01:31:29.628]   382407     N    0    0    0
[01:31:30.600]   382650     N    0    0    0
[01:31:31.532]   382883     N    0    0    0
[01:31:32.464]   383116     N    0    0    0
[01:31:33.384]   383346     N    0    0    0
[01:31:34.352]   383588     N    0    0    0
[01:31:35.324]   383831     N    0    0    0
[01:31:36.292]   384073     N    0    0    0
[01:31:37.248]   384312     N    0    0    0
[01:31:38.192]   384548     N    0    0    0
[01:31:39.120]   384780     N    0    0    0
[01:31:40.024]   385006     N    0    0    0
[01:31:40.912]   385228     N    0    0    0
[01:31:41.788]   385447     N    0    0    0
[01:31:42.668]   385667     N    0    0    0
[01:31:43.536]   385884     N    0    0    0
[01:31:44.412]   386103     N    0    0    0
[01:31:45.284]   386321     N    0    0    0
[01:31:46.128]   386532     N    0    0    0
[01:31:46.960]   386740     N    0    0    0
[01:31:47.800]   386950     N    0    0    0
[01:31:48.652]   387163     N    0    0    0
[01:31:49.512]   387378     N    0    0    0
[01:31:50.384]   387596     N    0    0    0
[01:31:51.264]   387816     N    0    0    0
[01:31:52.140]   388035     N    0    0    0
[01:31:53.000]   388250     N    0    0    0
[01:31:53.848]   388462     N    0    0    0
[01:31:54.664]   388666     N    0    0    0
[01:31:55.436]   388859     N    0    0    0
[01:31:56.228]   389057     N    0    0    0
[01:31:57.060]   389265     N    0    0    0
[01:31:57.864]   389466     N    0    0    0
[01:31:58.624]   389656     N    0    0    0
[01:31:59.384]   389846     N    0    0    0
[01:32:00.176]   390044     N    0    0    0
[01:32:01.024]   390256     N    0    0    0
[01:32:01.896]   390474     N    0    0    0
[01:32:02.732]   390683     N    0    0    0
[01:32:03.528]   390882     N    0    0    0
[01:32:04.380]   391095     N    0    0    0
[01:32:05.264]   391316     N    0    0    0
[01:32:06.208]   391552     N    0    0    0
[01:32:07.148]   391787     N    0    0    0
[01:32:08.120]   392030     N    0    0    0
[01:32:09.104]   392276     N    0    0    0
[01:32:10.104]   392526     N    0    0    0
[01:32:11.104]   392776     N    0    0    0
[01:32:12.064]   393016     N    0    0    0
[01:32:12.980]   393245     N    0    0    0
[01:32:13.892]   393473     N    0    0    0
[01:32:14.840]   393710     N    0    0    0
[01:32:15.808]   393952     N    0    0    0
[01:32:16.776]   394194     N    0    0    0
[01:32:17.732]   394433     N    0    0    0
[01:32:18.676]   394669     N    0    0    0
[01:32:19.596]   394899     N    0    0    0
[01:32:20.520]   395130     N    0    0    0
[01:32:21.428]   395357     N    0    0    0
[01:32:22.364]   395591     N    0    0    0
[01:32:23.296]   395824     N    0    0    0
[01:32:24.228]   396057     N    0    0    0
[01:32:25.156]   396289     N    0    0    0
[01:32:26.080]   396520     N    0    0    0
[01:32:26.992]   396748     N    0    0    0
[01:32:27.892]   396973     N    0    0    0
[01:32:28.792]   397198     N    0    0    0
[01:32:29.692]   397423     N    0    0    0
[01:32:30.568]   397642     N    0    0    0
[01:32:31.464]   397866     N    0    0    0
[01:32:32.348]   398087     N    0    0    0
[01:32:33.232]   398308     N    0    0    0
[01:32:34.100]   398525     N    0    0    0
[01:32:34.984]   398746     N    0    0    0
[01:32:35.852]   398963     N    0    0    0
[01:32:36.648]   399162     N    0    0    0
[01:32:37.392]   399348     N    0    0    0
[01:32:38.128]   399532     N    0    0    0
[01:32:38.892]   399723     N    0    0    0
[01:32:39.680]   399920     N    0    0    0
[01:32:40.440]   400110     N    0    0    0
[01:32:41.176]   400294     N    0    0    0
[01:32:41.920]   400480     N    0    0    0
[01:32:42.728]   400682     N    0    0    0
[01:32:43.504]   400876     N    0    0    0
[01:32:44.268]   401067     N    0    0    0
[01:32:45.024]   401256     N    0    0    0
[01:32:45.868]   401467     N    0    0    0
[01:32:46.760]   401690     N    0    0    0
[01:32:47.696]   401924     N    0    0    0
[01:32:48.652]   402163     N    0    0    0
[01:32:49.564]   402391     N    0    0    0
[01:32:50.456]   402614     N    0    0    0
[01:32:51.384]   402846     N    0    0    0
[01:32:52.324]   403081     N    0    0    0
[01:32:53.260]   403315     N    0    0    0
[01:32:54.216]   403554     N    0    0    0
[01:32:55.152]   403788     N    0    0    0
[01:32:56.104]   404026     N    0    0    0
[01:32:57.048]   404262     N    0    0    0
[01:32:58.000]   404500     N    0    0    0
[01:32:58.948]   404737     N    0    0    0
[01:32:59.880]   404970     N    0    0    0
[01:33:00.804]   405201     N    0    0    0
[01:33:01.712]   405428     N    0    0    0
[01:33:02.588]   405647     N    0    0    0
[01:33:03.476]   405869     N    0    0    0
[01:33:04.332]   406083     N    0    0    0
[01:33:05.164]   406291     N    0    0    0
[01:33:05.976]   406494     N    0    0    0
[01:33:06.844]   406711     N    0    0    0
[01:33:07.720]   406930     N    0    0    0
[01:33:08.588]   407147     N    0    0    0
[01:33:09.440]   407360     N    0    0    0
[01:33:10.320]   407580     N    0    0    0
[01:33:11.208]   407802     N    0    0    0
[01:33:12.136]   408034     N    0    0    0
[01:33:13.084]   408271     N    0    0    0
[01:33:14.028]   408507     N    0    0    0
[01:33:14.972]   408743     N    0    0    0
[01:33:15.912]   408978     N    0    0    0
[01:33:16.820]   409205     N    0    0    0
[01:33:17.736]   409434     N    0    0    0
[01:33:18.584]   409646     N    0    0    0
[01:33:19.372]   409843     N    0    0    0
[01:33:20.156]   410039     N    0    0    0
[01:33:20.992]   410248     N    0    0    0
[01:33:21.900]   410475     N    0    0    0
[01:33:22.836]   410709     N    0    0    0
[01:33:23.776]   410944     N    0    0    0
[01:33:24.668]   411167     N    0    0    0
[01:33:25.524]   411381     N    0    0    0
[01:33:26.372]   411593     N    0    0    0
[01:33:27.264]   411816     N    0    0    0
[01:33:28.144]   412036     N    0    0    0
[01:33:29.000]   412250     N    0    0    0
[01:33:29.888]   412472     N    0    0    0
[01:33:30.840]   412710     N    0    0    0
[01:33:31.808]   412952     N    0    0    0
[01:33:32.776]   413194     N    0    0    0
[01:33:33.748]   413437     N    0    0    0
[01:33:34.688]   413672     N    0    0    0
[01:33:35.592]   413898     N    0    0    0
[01:33:36.476]   414119     N    0    0    0
[01:33:37.336]   414334     N    0    0    0
[01:33:38.196]   414549     N    0    0    0
[01:33:39.068]   414767     N    0    0    0
[01:33:39.940]   414985     N    0    0    0
[01:33:40.804]   415201     N    0    0    0
[01:33:41.632]   415408     N    0    0    0
[01:33:42.460]   415615     N    0    0    0
[01:33:43.284]   415821     N    0    0    0
[01:33:44.084]   416021     N    0    0    0
[01:33:44.884]   416221     N    0    0    0
[01:33:45.696]   416424     N    0    0    0
[01:33:46.492]   416623     N    0    0    0
[01:33:47.296]   416824     N    0    0    0
[01:33:48.080]   417020     N    0    0    0
[01:33:48.824]   417206     N    0    0    0
[01:33:49.576]   417394     N    0    0    0
[01:33:50.292]   417573     N    0    0    0
[01:33:50.996]   417749     N    0    0    0
[01:33:51.712]   417928     N    0    0    0
[01:33:52.436]   418109     N    0    0    0
[01:33:53.148]   418287     N    0    0    0
[01:33:53.864]   418466     N    0    0    0
[01:33:54.644]   418661     N    0    0    0
[01:33:55.428]   418857     N    0    0    0
[01:33:56.188]   419047     N    0    0    0
[01:33:56.984]   419246     N    0    0    0
[01:33:57.896]   419474     N    0    0    0
[01:33:58.876]   419719     N    0    0    0
[01:33:59.804]   419951     N    0    0    0
[01:34:00.784]   420196     N    0    0    0
[01:34:01.796]   420449     N    0    0    0
[01:34:02.804]   420701     N    0    0    0
[01:34:03.780]   420945     N    0    0    0
[01:34:04.768]   421192     N    0    0    0
[01:34:05.752]   421438     N    0    0    0
[01:34:06.736]   421684     N    0    0    0
[01:34:07.700]   421925     N    0    0    0
[01:34:08.652]   422163     N    0    0    0
[01:34:09.572]   422393     N    0    0    0
[01:34:10.520]   422630     N    0    0    0
[01:34:11.484]   422871     N    0    0    0
[01:34:12.472]   423118     N    0    0    0
[01:34:13.432]   423358     N    0    0    0
[01:34:14.356]   423589     N    0    0    0
[01:34:15.276]   423819     N    0    0    0
[01:34:16.228]   424057     N    0    0    0
[01:34:17.180]   424295     N    0    0    0
[01:34:18.128]   424532     N    0    0    0
[01:34:19.068]   424767     N    0    0    0
[01:34:20.036]   425009     N    0    0    0
[01:34:21.024]   425256     N    0    0    0
[01:34:22.012]   425503     N    0    0    0
[01:34:23.000]   425750     N    0    0    0
[01:34:23.968]   425992     N    0    0    0
[01:34:24.940]   426235     N    0    0    0
[01:34:25.928]   426482     N    0    0    0
[01:34:26.916]   426729     N    0    0    0
[01:34:27.888]   426972     N    0    0    0
[01:34:28.836]   427209     N    0    0    0
[01:34:29.796]   427449     N    0    0    0
[01:34:30.736]   427684     N    0    0    0
[01:34:31.660]   427915     N    0    0    0
[01:34:32.564]   428141     N    0    0    0
[01:34:33.456]   428364     N    0    0    0
[01:34:34.332]   428583     N    0    0    0
[01:34:35.220]   428805     N    0    0    0
[01:34:36.104]   429026     N    0    0    0
[01:34:36.976]   429244     N    0    0    0
[01:34:37.828]   429457     N    0    0    0
[01:34:38.664]   429666     N    0    0    0
[01:34:39.508]   429877     N    0    0    0
[01:34:40.364]   430091     N    0    0    0
[01:34:41.176]   430294     N    0    0    0
[01:34:41.956]   430489     N    0    0    0
[01:34:42.712]   430678     N    0    0    0
[01:34:43.444]   430861     N    0    0    0
[01:34:44.168]   431042     N    0    0    0
[01:34:44.924]   431231     N    0    0    0
[01:34:45.704]   431426     N    0    0    0
[01:34:46.460]   431615     N    0    0    0
[01:34:47.212]   431803     N    0    0    0
[01:34:48.040]   432010     N    0    0    0
[01:34:48.884]   432221     N    0    0    0
[01:34:49.684]   432421     N    0    0    0
[01:34:50.488]   432622     N    0    0    0
[01:34:51.416]   432854     N    0    0    0
[01:34:52.408]   433102     N    0    0    0
[01:34:53.392]   433348     N    0    0    0
[01:34:54.340]   433585     N    0    0    0
[01:34:55.288]   433822     N    0    0    0
[01:34:56.296]   434074     N    0    0    0
[01:34:57.308]   434327     N    0    0    0
[01:34:58.340]   434585     N    0    0    0
[01:34:59.364]   434841     N    0    0    0
[01:35:00.380]   435095     N    0    0    0
[01:35:01.368]   435342     N    0    0    0
[01:35:02.360]   435590     N    0    0    0
[01:35:03.376]   435844     N    0    0    0
[01:35:04.380]   436095     N    0    0    0
[01:35:05.372]   436343     N    0    0    0
[01:35:06.336]   436584     N    0    0    0
[01:35:07.312]   436828     N    0    0    0
[01:35:08.300]   437075     N    0    0    0
[01:35:09.296]   437324     N    0    0    0
[01:35:10.292]   437573     N    0    0    0
[01:35:11.280]   437820     N    0    0    0
[01:35:12.268]   438067     N    0    0    0
[01:35:13.256]   438314     N    0    0    0
[01:35:14.240]   438560     N    0    0    0
[01:35:15.204]   438801     N    0    0    0
[01:35:16.148]   439037     N    0    0    0
[01:35:17.080]   439270     N    0    0    0
[01:35:18.012]   439503     N    0    0    0
